%% LaTeX2e file `ZPH1.dat'
%% generated by the `filecontents' environment
%% from source `rpz' on 2019/12/25.
%%
 160000 0.51
 320000 0.555
 560000 0.718
 880000 0.904
 1280000 1.128
 2480000 2.149
 3280000 2.934
 3680000 3.161
 4080000 3.669
