%% LaTeX2e file `RT1.dat'
%% generated by the `filecontents' environment
%% from source `rpz' on 2019/12/25.
%%
 160000 1.261
 320000 1.271
 560000 1.356
 880000 1.514
 1280000 1.684
 2480000 1.972
 3280000 2.073
 3680000 2.131
 4080000 2.132
